"id","business_name","phone","email","years_in_business","services","neighborhoods","general_info","business_page","category","website","address","rating","keyword","place"
"12379961","A-Z Construction","(845) 782-0308","","","","","","https://www.yellowpages.com/monroe-ny/mip/a-z-construction-12379961?lid=12379961","General Contractors, Real Estate Developers, Plumbers","","1113 State Route 17mMonroe, NY 10950","","development","Florida,+NY"
"11869828","Hbe Corp","(845) 343-3600","","","","","","https://www.yellowpages.com/middletown-ny/mip/hbe-corp-11869828?lid=11869828","General Contractors, Real Estate Developers, Plumbers, Building Contractors","","707 E Main StMiddletown, NY 10940","","development","Florida,+NY"
"19047698","Sagafi Builders Inc","(845) 988-5525","","15","","","","https://www.yellowpages.com/warwick-ny/mip/sagafi-builders-inc-19047698?lid=19047698","Home Builders, General Contractors, Real Estate Developers, Building Contractors","","45 Big Island RdWarwick, NY 10990","","development","Florida,+NY"
"503514347","Granholm Underground Construction Inc","(845) 782-4361","","","","","","https://www.yellowpages.com/chester-ny/mip/granholm-underground-construction-inc-503514347?lid=503514347","General Contractors, Real Estate Developers","","52 Maple AveChester, NY 10918","","development","Florida,+NY"
"11869828","Hbe Corp","(845) 343-3600","","","","","","https://www.yellowpages.com/middletown-ny/mip/hbe-corp-11869828?lid=11869828","General Contractors, Real Estate Developers, Plumbers, Building Contractors","","707 E Main StMiddletown, NY 10940","","development","Florida,+NY"
"62346","Ridgeline Construction","(845) 783-6220","","12","Door Hanging, Cabinet InstallationBasement Remodeling, Bathroom Remodeling, Closet Organization, Kitchen Remodeling","","","https://www.yellowpages.com/monroe-ny/mip/ridgeline-construction-62346?lid=62346","General Contractors, Real Estate Developers, Kitchen Planning & Remodeling Service, Bathroom Remodeling, Building Specialties, Plumbers","http://www.ridgeline1.com","26 Alden RdMonroe, NY 10950","","development","Florida,+NY"
"540645608","Designline Construction Svcs","(845) 695-1790","","","","","","https://www.yellowpages.com/middletown-ny/mip/designline-construction-svcs-540645608?lid=540645608","General Contractors, Building Contractors-Commercial & Industrial, Real Estate Developers","","33 Crystal Run XingMiddletown, NY 10941","","development","Florida,+NY"
"454776093","Dan-Ick General Contracting","(845) 294-9442","","55","Bathroom Remodeling","","","https://www.yellowpages.com/campbell-hall-ny/mip/dan-ick-general-contracting-454776093?lid=454776093","General Contractors, Home Improvements, Kitchen Planning & Remodeling Service, Bathroom Remodeling, Real Estate Developers","","10 Twin Oaks DrCampbell Hall, NY 10916","","development","Florida,+NY"
"11790892","Coldwell Banker","(845) 782-5151","","13","","","","https://www.yellowpages.com/monroe-ny/mip/coldwell-banker-11790892?lid=11790892","Real Estate Developers, Real Estate Buyer Brokers, Real Estate Loans, Real Estate Agents, Commercial Real Estate, Real Estate Consultants","http://www.coldwellbanker.com","791 State Route 17m Ste 11Monroe, NY 10950","","development","Florida,+NY"
"470628585","Coldwell Banker","(845) 341-1444","","","","","","https://www.yellowpages.com/middletown-ny/mip/coldwell-banker-470628585?lid=470628585","Real Estate Agents, Real Estate Developers, Real Estate Buyer Brokers, Real Estate Loans, Commercial Real Estate, Real Estate Consultants","http://www.coldwellbanker.com","367 E Main StMiddletown, NY 10940","","development","Florida,+NY"
"514380924","Collier Construction","(845) 346-0010","","3","","","","https://www.yellowpages.com/middletown-ny/mip/collier-construction-514380924?lid=514380924","Home Builders, Building Contractors-Commercial & Industrial, Real Estate Developers, General Contractors","http://www.collierconstructionllc.com","371 E Main StMiddletown, NY 10940","","development","Florida,+NY"
"453450036","Gagliardi Builders","(845) 783-8172","gbuilders@optonline.net","","","","","https://www.yellowpages.com/monroe-ny/mip/gagliardi-builders-453450036?lid=453450036","General Contractors, Altering & Remodeling Contractors, Building Construction Consultants, Building Contractors, Real Estate Developers","","15 Bailie LnMonroe, NY 10950","","development","Florida,+NY"
"479602930","Hbr Homes","(845) 344-4600","","","","","","https://www.yellowpages.com/middletown-ny/mip/hbr-homes-479602930?lid=479602930","General Contractors, Home Builders, Building Construction Consultants, Building Contractors, Real Estate Developers","","112 High Barney RdMiddletown, NY 10940","","development","Florida,+NY"
"20574105","Solart Bldrs Inc","(915) 782-8226","","","","","","https://www.yellowpages.com/monroe-ny/mip/solart-bldrs-inc-20574105?lid=20574105","General Contractors, Real Estate Developers","","154 Spring StMonroe, NY 10950","","development","Florida,+NY"
"8814413","Barbaris Builders","(973) 853-4561","","52","","","","https://www.yellowpages.com/hewitt-nj/mip/barbaris-builders-8814413?lid=8814413","Home Builders, Real Estate Developers","","525 Warwick TpkeHewitt, NJ 07421","","development","Florida,+NY"
"17531190","Tim O'keefe Construction","(973) 209-7800","okeefe129@yahoo.com","20","","","","https://www.yellowpages.com/sussex-nj/mip/tim-okeefe-construction-17531190?lid=17531190","General Contractors, Roofing Services Consultants, Roofing Contractors, Real Estate Developers","","129 Lake Pochung RdSussex, NJ 07461","","development","Florida,+NY"
"451520","Quickway Developers","(845) 783-9375","","","","","","https://www.yellowpages.com/monroe-ny/mip/quickway-developers-451520?lid=451520","Real Estate Developers","","14 Garfield RdMonroe, NY 10950","","development","Florida,+NY"
"22515613","V Fini Custom Construction","(845) 445-7196","","10","Basement Remodeling, Bathroom RemodelingConcrete Foundation InstallationFireplace Repair, Block Wall Installation, Install Retaining Walls, Stone Wall Repair","","","https://www.yellowpages.com/monroe-ny/mip/v-fini-custom-construction-22515613?lid=22515613","Real Estate Developers","","1086 Orange TpkeMonroe, NY 10950","","development","Florida,+NY"
"7656768","Hallmark Homes","(845) 726-4448","","","","","","https://www.yellowpages.com/westtown-ny/mip/hallmark-homes-7656768?lid=7656768","Real Estate Developers","http://hallmark.com","93 Cosh RdWesttown, NY 10998","","development","Florida,+NY"
"475223262","A & J Construction","(845) 202-2797","","6","","","","https://www.yellowpages.com/middletown-ny/mip/a-j-construction-475223262?lid=475223262","Real Estate Developers","","58 Rockwood Cir Apt 13eMiddletown, NY 10941","","development","Florida,+NY"
"1077882","Leyland Alliance","(845) 351-2900","allianceservices@gmail.com","17","","","","https://www.yellowpages.com/tuxedo-park-ny/mip/leyland-alliance-1077882?lid=1077882","Real Estate Developers","http://www.leylandalliance.com","233 Route 17Tuxedo Park, NY 10987","","development","Florida,+NY"
"26949775","Kershaw Construction","(973) 853-4402","","13","","","","https://www.yellowpages.com/hewitt-nj/mip/kershaw-construction-26949775?lid=26949775","Real Estate Developers","http://www.kershawconstruction.com","185 Lake Shore DrHewitt, NJ 07421","","development","Florida,+NY"
"21043907","Titan Builders","(973) 764-8411","","9","","","","https://www.yellowpages.com/highland-lakes-nj/mip/titan-builders-21043907?lid=21043907","Real Estate Developers","","303 E Lakeshore DrHighland Lakes, NJ 07422","","development","Florida,+NY"
"7348064","Goodrich Construction Co Inc","(845) 343-8251","mail@goodrichconstruction.com","54","","","stamped concrete,slab jacking,general contracting,light excavating,commercial/residential","https://www.yellowpages.com/middletown-ny/mip/goodrich-construction-co-inc-7348064?lid=7348064","General Contractors, Stamped & Decorative Concrete, Metal Buildings, Concrete Contractors, Home Builders, Altering & Remodeling Contractors, Real Estate Developers, Steel Erectors, Building Construction Consultants, Building Contractors-Commercial & Industrial","http://goodrichconstruction.com","203 Ingrassia RdMiddletown, NY 10940","","development","Florida,+NY"
"501252085","Sara Construction","(845) 344-5174","Saraconstruction13@yahoo.com","40","","","Sara Construction LLC, builds new houses, and anything from remodeling to renovations. 
Experience is key in the construction business. After 35 years, our business has gained a reputation of using the finest craftsmanship in our building, and cutting no corners. 
Our prices are always competitive; We will beat any of our competitors’ estimates, and our jobs are always performed in a timely fashion. We specialize in both old and new houses, as well as commercial construction. 
 
Fully Insured 
We will BEAT any Competitors Estimate!!!!! 
SERVING NY, NJ, CT & PA 
$90 Sq. Ft.","https://www.yellowpages.com/middletown-ny/mip/sara-construction-501252085?lid=501252085","General Contractors, Home Improvements, Building Construction Consultants, Building Contractors, Real Estate Developers","http://www.saraconstructionny.com","21 Goffredo CtMiddletown, NY 10940","","development","Florida,+NY"
"19886473","Complete Contracting Ny Ltd","(845) 695-1555","","23","","","","https://www.yellowpages.com/middletown-ny/mip/complete-contracting-ny-ltd-19886473?lid=19886473","General Contractors, Building Contractors, Real Estate Developers, Plumbers, Altering & Remodeling Contractors, Building Construction Consultants, Construction Consultants","http://facebook.com/completecontractingNYLTD","103 Camp Orange RdMiddletown, NY 10941","","development","Florida,+NY"
"503848223","Carlisle Construction Materials","(845) 457-4767","","","","","","https://www.yellowpages.com/montgomery-ny/mip/carlisle-construction-materials-503848223?lid=503848223","Home Builders, Real Estate Developers, General Contractors, Building Contractors-Commercial & Industrial","","9 Hudson Crossing DrMontgomery, NY 12549","","development","Florida,+NY"
"525830367","R Muller Construction Inc","(973) 864-9000","","","","","","https://www.yellowpages.com/highland-lakes-nj/mip/r-muller-construction-inc-525830367?lid=525830367","General Contractors, Real Estate Developers","","6 Maple AveHighland Lakes, NJ 07422","","development","Florida,+NY"
"7662361","Hallmark Homes","(845) 343-3355","","10","","","","https://www.yellowpages.com/middletown-ny/mip/hallmark-homes-7662361?lid=7662361","Home Builders, Real Estate Developers","","46 Arbor WayMiddletown, NY 10940","","development","Florida,+NY"
"4186451","Duck Hook Realty","(845) 956-1094","","","","","","https://www.yellowpages.com/middletown-ny/mip/duck-hook-realty-4186451?lid=4186451","Real Estate Agents, Real Estate Developers, Real Estate Buyer Brokers","","121 North StMiddletown, NY 10940","","development","Florida,+NY"
"2016754","Hadden Equipment Service","(845) 355-4440","","12","","","","https://www.yellowpages.com/middletown-ny/mip/hadden-equipment-service-2016754?lid=2016754","General Contractors, Real Estate Developers, Plumbers","","32 Millsburg RdMiddletown, NY 10940","","development","Florida,+NY"
"7004625","Lake Country Homes Inc","(845) 477-2626","nsteen@optonline.net","","","","","https://www.yellowpages.com/greenwood-lake-ny/mip/lake-country-homes-inc-7004625?lid=7004625","Real Estate Agents, Real Estate Referral & Information Service, Real Estate Consultants, Real Estate Developers, Real Estate Buyer Brokers","","931 Route 17aGreenwood Lake, NY 10925","","development","Florida,+NY"
"458792364","Curabba-Francisco Agency Inc","(845) 343-1464","","","","","","https://www.yellowpages.com/middletown-ny/mip/curabba-francisco-agency-inc-458792364?lid=458792364","Real Estate Agents, Real Estate Developers","","129 Wickham AveMiddletown, NY 10940","","development","Florida,+NY"
"4791606","Clark & Aeberli","(845) 343-2352","","49","","","","https://www.yellowpages.com/middletown-ny/mip/clark-aeberli-4791606?lid=4791606","Home Builders, Real Estate Developers","","54 Wallkill AveMiddletown, NY 10940","","development","Florida,+NY"
"6722117","Frassetto Companies","(845) 692-8900","","","","","","https://www.yellowpages.com/middletown-ny/mip/frassetto-companies-6722117?lid=6722117","Real Estate Consultants, Real Estate Developers, Commercial Real Estate","","731 Route 211 EMiddletown, NY 10941","","development","Florida,+NY"
"5883762","J & H Homes Inc","(845) 342-0431","humistonfuneralhome@hotmail.com","","","","","https://www.yellowpages.com/middletown-ny/mip/j-h-homes-inc-5883762?lid=5883762","General Contractors, Real Estate Developers","","53 Brewster DrMiddletown, NY 10940","","development","Florida,+NY"
"469539060","Sterling Forest Corp","(845) 351-2151","hayoung_park@ueitest.com","33","","","","https://www.yellowpages.com/tuxedo-park-ny/mip/sterling-forest-corp-469539060?lid=469539060","Home Builders, Real Estate Developers","http://sterlingforest.com","16 Sterling Lake RdTuxedo Park, NY 10987","","development","Florida,+NY"
"15915225","Beazer Homes","(845) 496-6002","","","","","","https://www.yellowpages.com/campbell-hall-ny/mip/beazer-homes-15915225?lid=15915225","Home Builders, Real Estate Developers","http://www.beazer.com","3 Tracy CirCampbell Hall, NY 10916","","development","Florida,+NY"
"479585535","Garden Homes","(845) 856-6780","","","","","","https://www.yellowpages.com/port-jervis-ny/mip/garden-homes-479585535?lid=479585535","Home Builders, Real Estate Developers","http://www.gardenhomesmanagement.com","27 Deer XingPort Jervis, NY 12771","","development","Florida,+NY"
"544552223","Topag Homes Inc","(845) 928-8020","","","","","","https://www.yellowpages.com/highland-mills-ny/mip/topag-homes-inc-544552223?lid=544552223","Real Estate Agents, Real Estate Developers","","36 Burrow DrHighland Mills, NY 10930","","development","Florida,+NY"
"12531431","Emsco Homes Inc","(845) 496-7224","","11","","","","https://www.yellowpages.com/washingtonville-ny/mip/emsco-homes-inc-12531431?lid=12531431","Home Builders, Real Estate Developers","","6 Depot StWashingtonville, NY 10992","","development","Florida,+NY"
"8854022","Estate Builders Of America","(845) 928-9000","","","","","","https://www.yellowpages.com/highland-mills-ny/mip/estate-builders-of-america-8854022?lid=8854022","Home Builders, Real Estate Developers, Building Construction Consultants","","8 Roselawn RdHighland Mills, NY 10930","","development","Florida,+NY"
"12609316","A Absolute","(973) 728-5000","","","","","","https://www.yellowpages.com/west-milford-nj/mip/a-absolute-12609316?lid=12609316","Heating Contractors & Specialties, Plumbers, Plumbing-Drain & Sewer Cleaning, Sewer Contractors, Sewer Cleaners & Repairers, Real Estate Developers","http://www.aabsoluteplumbing.com","West Milford AreaWest Milford, NJ 07480","","development","Florida,+NY"
"29122761","Conserv Construction Inc","(845) 753-6300","","","","","","https://www.yellowpages.com/sloatsburg-ny/mip/conserv-construction-inc-29122761?lid=29122761","General Contractors, Real Estate Developers","http://www.conservconstruction.com","101 Sterling Mine RdSloatsburg, NY 10974","","development","Florida,+NY"
"459600669","Tri County Construction","(973) 728-3737","","","","","","https://www.yellowpages.com/west-milford-nj/mip/tri-county-construction-459600669?lid=459600669","General Contractors, Home Builders, Building Contractors-Commercial & Industrial, Real Estate Developers, Plumbers","","5 Richmond RdWest Milford, NJ 07480","","development","Florida,+NY"
"459083242","Dovetail Construction","(845) 733-4111","","","","","","https://www.yellowpages.com/bloomingburg-ny/mip/dovetail-construction-459083242?lid=459083242","General Contractors, Real Estate Developers, Plumbers","","204 Mountain RdBloomingburg, NY 12721","","development","Florida,+NY"
"480975556","J E Lindstrom Construction Inc","(973) 728-1351","jelindstrom@optonline.net","22","","","We are a local, owner-operated business that is very involved in our community. Our owner has been volunteering with the fire department for the past 19 years, and he has been involved with construction since he began working with his father at the age of 13.","https://www.yellowpages.com/west-milford-nj/mip/j-e-lindstrom-construction-inc-480975556?lid=480975556","General Contractors, Altering & Remodeling Contractors, Deck Builders, Home Improvements, Siding Contractors, Construction Consultants, Roofing Contractors, Real Estate Developers, Demolition Contractors, Home Builders, Masonry Contractors, Masonry Contractors-Commercial & Industrial, Patio Builders, Building Construction Consultants, Foundation Contractors, Building Contractors, Building Contractors-Commercial & Industrial","http://jelindstrom.com","21 Deborah LnWest Milford, NJ 07480","","development","Florida,+NY"
"12076324","Eagle Westbrook Inc","(973) 728-9700","","11","","","","https://www.yellowpages.com/west-milford-nj/mip/eagle-westbrook-inc-12076324?lid=12076324","General Contractors, Real Estate Developers, Plumbers, Altering & Remodeling Contractors, Building Construction Consultants, Building Contractors","","750 Westbrook RdWest Milford, NJ 07480","","development","Florida,+NY"
"503680640","Billman Ross & Associates Inc","(845) 361-3649","christina@billmanross.com","8","","","","https://www.yellowpages.com/middletown-ny/mip/billman-ross-associates-inc-503680640?lid=503680640","General Contractors, Building Construction Consultants, Building Contractors, Real Estate Developers","http://billmanross.com","256 Bloomingburg RdMiddletown, NY 10940","","development","Florida,+NY"
"496627794","Decker Restoration Independent Dealer","(845) 361-5102","sales@oakloghome.com","","","","","https://www.yellowpages.com/middletown-ny/mip/decker-restoration-independent-dealer-496627794?lid=496627794","Home Builders, Real Estate Developers","","307 Bloomingburg RdMiddletown, NY 10940","","development","Florida,+NY"
