"id","business_name","phone","email","years_in_business","services","neighborhoods","general_info","business_page","category","website","address","rating","keyword","place"
"451615451","Zelman Development Co","(213) 533-8100","","","","Central LA, Financial District, Downtown Los Angeles","Zelman Development Co is a privately owned commercial real estate development company headquartered in Los Angeles, California. Founded in the early 1960's our company originally specialized in industrial property development in and around the greater Los Angeles area. Through the years we have expanded these efforts to include suburban office, airport parking facilities, and large format power retail shopping centers. Zelman Development Co has specific expertise in developing properties requiring extensive rezoning or new entitlement. Zelman's success in completing complex entitlements and Environmental Impact Reports is one of its strongest calling cards, helping create a reputation for working well with local businesses and city officials in designing and completing projects complimentary to the surrounding environment. Zelman Development Co.'s success is due in large measure to a very experienced group of senior executives with a broad range of expertise in development, architecture, construction management, financing, law, and entitlements. The company has formed longstanding tenant relationships with industry leaders such as, Lowe's Home Improvement, and Kohl's. Our success is due in large part to these relationships and our ability to attract capital from major financial institutions. This has allowed us build a solid portfolio of highly successful commercial properties that will provide us the liquidity and financial stability necessary to build on our past success. Zelman Development Co conducts many of its business activities under the names Zelman Retail Partners, Inc and Zelman Industrial Partners, Inc. The Zelman Companies are located at 515 So. Figueroa Street, CA 90071 Los Angeles Suite 1230 The offices can be reached by phone at 213 ) 533-8100 or by fax at 213 ) 533-8118.","https://www.yellowpages.com/los-angeles-ca/mip/zelman-development-co-451615451?lid=451615451","Real Estate Developers, Real Estate Agents","http://zelman.com","515 S Figueroa St Ste 1230Los Angeles, CA 90071","","development","Los+Angeles,+CA"
"462024601","Tamkin Development Corp","(310) 575-9447","info@tamkin.com","34","","Westgate, West Los Angeles, Brentwood","","https://www.yellowpages.com/los-angeles-ca/mip/tamkin-development-corp-462024601?lid=462024601","Real Estate Developers","http://www.tamkin.com","11755 Wilshire BlvdLos Angeles, CA 90025","","development","Los+Angeles,+CA"
"457320837","Economic Development Corp","(213) 622-4300","info@LAEDC.org","12","","Downtown Los Angeles, Central LA, Financial District","LAEDC is also known as Los Angeles Economic Development Corporation. Established in 1981, it is a private, nonprofit business organization. LAEDC provides more than $100 million annual tax revenue benefits to local government and educational institutes in Los Angeles. The organization provides a range of business and job opportunities. It offers various business assistance services, such as work force development, financial assistance and project management. LAEDC also provides economic information and consulting services. The organization additionally promotes various programs and initiatives, such as the Center of Economic Development, which is a regional business program. It provides data on various industries in the region and publishes an e-mail newsletter, The e-EDGE.","https://www.yellowpages.com/los-angeles-ca/mip/economic-development-corp-457320837?lid=457320837","Real Estate Developers","https://www.laedc.org","444 S Flower StLos Angeles, CA 90071","","development","Los+Angeles,+CA"
"16505169","The Bakewell Company","(323) 291-6803","","34","","South LA, Congress West, Leimert Park","With over 30 years of retail, office, industrial, and housing development experience, Bakewell Company has grown into one of the largest and oldest privately owned African American real estate development and media companies in the United States. In the last ten years, Bakewell Company has ventured into the media business with the purchase of the Los Angeles Sentinel Newspaper and WBOK 1230 Am in New Orleans. In addition, keeping up with new media trends, Bakewell Company has launched www.lasentinel.net and www.wbok1230am.com. Founded in the late 70's by the company's Chairman & CEO Danny J. Bakewell, Sr., Bakewell Company has built its reputation by creating world class development projects in urban and underdeveloped communities throughout California using a qualified and experienced development team that also is representative of the very people who live and ultimately patronize the projects they are developing. Now lead by Danny J. Bakewell Jr., the company's President and COO, Bakewell Company has a full time staff along with a number of part time employees, consultants, and contracted service providers working as part of company's development staff. Bakewell Company is a full service real estate development company, operating in the State of California as a Limited Liability Company. Bakewell Company has developed, built, sold and/or managed over 4, 000, 000 square feet of retail, office, industrial, and housing projects. Bakewell Company's developments have often become the cornerstone and catalyst for community revitalization and economic investment throughout California. Having the vision and foresight to believe in an area long before others have the courage to develop is the hallmark of Bakewell Company. Believing in the residents of a community and being committed to giving those residents the resources that are afforded other communities is what puts Bakewell Company in a class all its own.","https://www.yellowpages.com/los-angeles-ca/mip/the-bakewell-company-16505169?lid=16505169","Real Estate Developers","http://bakewellco.com","3800 Crenshaw BlvdLos Angeles, CA 90008","","development","Los+Angeles,+CA"
"474174654","Gui Jiang Development Company Limited","(213) 620-9598","","","","Chinatown, Central LA, Historic Cultural","","https://www.yellowpages.com/los-angeles-ca/mip/gui-jiang-development-company-limited-474174654?lid=474174654","Real Estate Developers, Hotels","","711 N Main StLos Angeles, CA 90012","","development","Los+Angeles,+CA"
"23100508","G H Palmer Assoc","(213) 346-9796","","6","","Central LA, Historic Cultural, Chinatown","","https://www.yellowpages.com/los-angeles-ca/mip/g-h-palmer-assoc-23100508?lid=23100508","Real Estate Developers","http://www.ghpalmer.com","924 W Sunset BlvdLos Angeles, CA 90012","","development","Los+Angeles,+CA"
"16801341","Hong Kong Land & Development","(310) 471-9500","","9","","Westwood, West Los Angeles, Westwood Village","","https://www.yellowpages.com/los-angeles-ca/mip/hong-kong-land-development-16801341?lid=16801341","Real Estate Developers","http://hongandhong.com","10877 Wilshire Blvd Ste 101Los Angeles, CA 90024","","development","Los+Angeles,+CA"
"11056717","Cypress Land Co","(310) 208-0157","mland@cypresscollege.edu","40","","Westwood, West Los Angeles","","https://www.yellowpages.com/los-angeles-ca/mip/cypress-land-co-11056717?lid=11056717","Real Estate Developers","http://cypressland.com","10940 Wilshire Blvd Ste 1900Los Angeles, CA 90024","","development","Los+Angeles,+CA"
"13367087","Covenant Building and Development Corporation","(323) 228-4343","","","","Ladera Heights","Remodels, Additions ,New Construction.","https://www.yellowpages.com/los-angeles-ca/mip/covenant-building-and-development-corporation-13367087?lid=13367087","Real Estate Developers","","","","development","Los+Angeles,+CA"
"546093126","Royal Town Development","(424) 238-7400","","","","Palms, West Los Angeles","We design and build your next building.","https://www.yellowpages.com/los-angeles-ca/mip/royal-town-development-546093126?lid=546093126","Real Estate Developers","https://www.royaltowndevelopment.com/howitworks","","","development","Los+Angeles,+CA"
"22928638","Rosner Carnegie Executive Offices","(888) 552-5459","","23","","West LA","Commercial & Residential Leasing, Bank-Owned Properties, Foreclosure Auctions, New Construction Developments, Builder Solutions, RE Shorts, Business Opportunity Transactions","https://www.yellowpages.com/los-angeles-ca/mip/rosner-carnegie-executive-offices-22928638?lid=22928638","Apartments, Real Estate Agents, Real Estate Auctioneers, Real Estate Consultants, Real Estate Developers","","","","development","Los+Angeles,+CA"
"470154007","Almond Valley Group","(310) 675-0689","","","","West Los Angeles, Westchester-Playa Del Rey, Westchester","Quality Service","https://www.yellowpages.com/los-angeles-ca/mip/almond-valley-group-470154007?lid=470154007","Real Estate Developers, Real Estate Investing, Real Estate Rental Service, Real Estate Consultants, Real Estate Management","","","","development","Los+Angeles,+CA"
"535846523","La Development Company Lp","(323) 224-0451","","","","Lincoln Heights, East LA","","https://www.yellowpages.com/los-angeles-ca/mip/la-development-company-lp-535846523?lid=535846523","Real Estate Developers","","244 S Avenue 18Los Angeles, CA 90031","","development","Los+Angeles,+CA"
"496049262","Rdjy","(323) 226-0478","","","","Boyle Heights, East LA, Lincoln Heights","","https://www.yellowpages.com/los-angeles-ca/mip/rdjy-496049262?lid=496049262","Real Estate Developers","","1902 Marengo StLos Angeles, CA 90033","","development","Los+Angeles,+CA"
"30764752","Mackone Development Inc","(213) 252-9506","estalaosorio@mackone.com","16","","Westlake, Central LA, Westlake North","","https://www.yellowpages.com/los-angeles-ca/mip/mackone-development-inc-30764752?lid=30764752","Real Estate Developers, General Contractors, Home Builders","http://www.mackone.com","2244 Beverly BlvdLos Angeles, CA 90057","","development","Los+Angeles,+CA"
"455121799","Gillett Construction","(213) 748-7044","","8","","Central LA, Downtown Los Angeles","","https://www.yellowpages.com/los-angeles-ca/mip/gillett-construction-455121799?lid=455121799","Real Estate Developers, General Contractors","","2025 S Figueroa StLos Angeles, CA 90007","","development","Los+Angeles,+CA"
"475258076","Asia General Contractor","(323) 232-3398","","","","","","https://www.yellowpages.com/los-angeles-ca/mip/asia-general-contractor-475258076?lid=475258076","Real Estate Developers","","36 St James ParkLos Angeles, CA 90007","","development","Los+Angeles,+CA"
"472517330","Prw Residences LP","(323) 233-2094","","","","South Central LA, South LA","","https://www.yellowpages.com/los-angeles-ca/mip/prw-residences-lp-472517330?lid=472517330","Real Estate Developers","","1006 E 28th StLos Angeles, CA 90011","","development","Los+Angeles,+CA"
"9182302","Substainable Housing Development Inc","(213) 385-8917","","","","Central LA, Rampart Village","","https://www.yellowpages.com/los-angeles-ca/mip/substainable-housing-development-inc-9182302?lid=9182302","Real Estate Developers","","520 S Virgil AveLos Angeles, CA 90020","","development","Los+Angeles,+CA"
"450989520","Ajit Development & Investment Inc","(323) 222-7097","","8","","East LA, Lincoln Heights","","https://www.yellowpages.com/los-angeles-ca/mip/ajit-development-investment-inc-450989520?lid=450989520","Real Estate Developers","","3414 Manitou AveLos Angeles, CA 90031","","development","Los+Angeles,+CA"
"31188854","Rainbow Child Development Center","(213) 389-1155","","34","","Central LA, MacArthur Park","","https://www.yellowpages.com/los-angeles-ca/mip/rainbow-child-development-center-31188854?lid=31188854","Real Estate Developers","http://rainbowlaup.com","938 Menlo AveLos Angeles, CA 90006","","development","Los+Angeles,+CA"
"9198133","Padilla Construction","(323) 265-1659","","11","","Boyle Heights, East LA","","https://www.yellowpages.com/los-angeles-ca/mip/padilla-construction-9198133?lid=9198133","Real Estate Developers","","3118 E 4th StLos Angeles, CA 90063","","development","Los+Angeles,+CA"
"8559417","Exodus Community Land Bank","(213) 747-1189","","","","South LA, Congress North, Jefferson, Central La, West Adams","","https://www.yellowpages.com/los-angeles-ca/mip/exodus-community-land-bank-8559417?lid=8559417","Real Estate Developers","","1177 W Adams BlvdLos Angeles, CA 90007","","development","Los+Angeles,+CA"
"526486495","Last Minute Sell","(888) 501-6238","","13","","","","https://www.yellowpages.com/los-angeles-ca/mip/last-minute-sell-526486495?lid=526486495","Real Estate Developers, Real Estate Exchange, Real Estate Investing, Real Estate Buyer Brokers","","3183 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"532713332","Ochoa Acquisitions","(424) 253-6494","","","","East LA, Silver Lake","","https://www.yellowpages.com/los-angeles-ca/mip/ochoa-acquisitions-532713332?lid=532713332","Real Estate Developers","http://ochoaacquisitions.com","1234 Westerly TerLos Angeles, CA 90026","","development","Los+Angeles,+CA"
"6090594","3250 Wilshire Blvd Partners","(213) 487-4444","","7","","Wilshire Center - Koreatown, Central LA","","https://www.yellowpages.com/los-angeles-ca/mip/3250-wilshire-blvd-partners-6090594?lid=6090594","Real Estate Developers, Home Builders","http://www.wilshirecenter.com","3250 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"453958279","Utility Builders","(818) 309-3045","","","","East LA, LA-32, El Sereno","","https://www.yellowpages.com/los-angeles-ca/mip/utility-builders-453958279?lid=453958279","Real Estate Developers","","4301 Valley BlvdLos Angeles, CA 90032","","development","Los+Angeles,+CA"
"533525072","Natural Property Solutions","(323) 694-2700","","2","","","","https://www.yellowpages.com/los-angeles-ca/mip/natural-property-solutions-533525072?lid=533525072","Real Estate Developers, Real Estate Exchange, Real Estate Investing","","5300 1/2 s figueroa stlos angeles, CA 90037","","development","Los+Angeles,+CA"
"470415273","Watson & Son Construction","(323) 232-3000","","","","South LA, Voices of 90037","","https://www.yellowpages.com/los-angeles-ca/mip/watson-son-construction-470415273?lid=470415273","Real Estate Developers","","4538 Wesley AveLos Angeles, CA 90037","","development","Los+Angeles,+CA"
"5836427","2nd Avenue Preservation","(323) 735-4485","","10","","South LA, Arlington Heights, UNNC","","https://www.yellowpages.com/los-angeles-ca/mip/2nd-avenue-preservation-5836427?lid=5836427","Real Estate Developers","","1309 2nd AveLos Angeles, CA 90019","","development","Los+Angeles,+CA"
"505188051","Summer Land Partners Group","(323) 938-1924","","","","Central LA, Greater Wilshire, Wilshire Park","","https://www.yellowpages.com/los-angeles-ca/mip/summer-land-partners-group-505188051?lid=505188051","Real Estate Developers","","4180 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"3667555","Telacu Development Corp","(323) 344-1354","","","","Glassell Park, East LA","","https://www.yellowpages.com/los-angeles-ca/mip/telacu-development-corp-3667555?lid=3667555","Real Estate Developers","","3100 Fletcher DrLos Angeles, CA 90065","","development","Los+Angeles,+CA"
"472027485","Domvs London","(323) 937-2653","","","","Central LA, Greater Wilshire","","https://www.yellowpages.com/los-angeles-ca/mip/domvs-london-472027485?lid=472027485","Real Estate Developers","http://domvslondon.com","4250 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"517465747","The Kest Group","(323) 648-3292","","","","Windsor Square, Greater Wilshire, Central LA","","https://www.yellowpages.com/los-angeles-ca/mip/the-kest-group-517465747?lid=517465747","Real Estate Developers","","4221 Wilshire BlvdLos Angeles, CA 90010","","development","Los+Angeles,+CA"
"496174922","American Development Corp.","(323) 936-6356","","","","Central LA, Olympic Park, Country Club Park","","https://www.yellowpages.com/los-angeles-ca/mip/american-development-corp-496174922?lid=496174922","Real Estate Developers","","1147 S Bronson AveLos Angeles, CA 90019","","development","Los+Angeles,+CA"
"496137890","American Development Corp.","(323) 466-1253","","","","Central LA, Hollywood Studio District","","https://www.yellowpages.com/los-angeles-ca/mip/american-development-corp-496137890?lid=496137890","Real Estate Developers","","722 N Van Ness AveLos Angeles, CA 90038","","development","Los+Angeles,+CA"
"6952787","J V Construction and Steel Corporation","(323) 231-1781","suristeel@gmail.com","12","","South LA, CANNDU","","https://www.yellowpages.com/los-angeles-ca/mip/j-v-construction-and-steel-corporation-6952787?lid=6952787","Real Estate Developers","","5851 Towne AveLos Angeles, CA 90003","","development","Los+Angeles,+CA"
"30956635","Start to Finish Construction","(323) 298-4813","","","","South LA, Chesterfield Square, Congress Central","","https://www.yellowpages.com/los-angeles-ca/mip/start-to-finish-construction-30956635?lid=30956635","Real Estate Developers","","4287 Halldale AveLos Angeles, CA 90062","","development","Los+Angeles,+CA"
"496174839","American Developmnt Corp.","(323) 660-9021","","","","Central LA, Little Armenia, East Hollywood, Greater Griffith Park, Los Feliz","","https://www.yellowpages.com/los-angeles-ca/mip/american-developmnt-corp-496174839?lid=496174839","Real Estate Developers","","1648 N Kingsley DrLos Angeles, CA 90027","","development","Los+Angeles,+CA"
"534060503","2nd Avenue Preservation","(323) 735-4485","","","","Eagle Rock, East LA","","https://www.yellowpages.com/los-angeles-ca/mip/2nd-avenue-preservation-534060503?lid=534060503","Real Estate Developers","","1309 N Avenue 45Los Angeles, CA 90041","","development","Los+Angeles,+CA"
"455249916","Beverly Hills Homes and Estates","(323) 344-9338","","","","Highland Park, East LA","","https://www.yellowpages.com/los-angeles-ca/mip/beverly-hills-homes-and-estates-455249916?lid=455249916","Real Estate Developers","","1420 Hazelwood AveLos Angeles, CA 90041","","development","Los+Angeles,+CA"
"31151496","Sutnar + Sutnar","(323) 467-2556","","37","","Central LA, Greater Wilshire, Hancock Park","","https://www.yellowpages.com/los-angeles-ca/mip/sutnar-sutnar-31151496?lid=31151496","Real Estate Developers","","445 N Rossmore Ave Apt 524Los Angeles, CA 90004","","development","Los+Angeles,+CA"
"14056241","Wood Box Construction","(323) 264-7500","","11","","East Los Angeles","","https://www.yellowpages.com/los-angeles-ca/mip/wood-box-construction-14056241?lid=14056241","Real Estate Developers","","4921 E Olympic Blvd Apt ELos Angeles, CA 90022","","development","Los+Angeles,+CA"
"532678426","Home At Last Community Development","(323) 792-4779","","","","Park Mesa Heights, South LA","","https://www.yellowpages.com/los-angeles-ca/mip/home-at-last-community-development-532678426?lid=532678426","Real Estate Developers","","2514 W Vernon AveLos Angeles, CA 90008","","development","Los+Angeles,+CA"
"501718181","Elite Luxury Homes","(323) 823-0495","","","","Central LA, Central Hollywood","","https://www.yellowpages.com/los-angeles-ca/mip/elite-luxury-homes-501718181?lid=501718181","Real Estate Developers","","1606 Argyle AveLos Angeles, CA 90028","","development","Los+Angeles,+CA"
"495507303","XLC Real Estate Brokerage & Property Management","(310) 383-9837","","11","","","","https://www.yellowpages.com/los-angeles-ca/mip/xlc-real-estate-brokerage-property-management-495507303?lid=495507303","Real Estate Developers, Real Estate Investing, Real Estate Rental Service, Real Estate Consultants, Real Estate Management","","Po Box 836Los Angeles, CA 90078","","development","Los+Angeles,+CA"
"457417705","Bowery Design & Developement","(323) 965-5555","","","","Central LA, Greater Wilshire","","https://www.yellowpages.com/los-angeles-ca/mip/bowery-design-developement-457417705?lid=457417705","Real Estate Developers","http://bowerydevelopment.com","5619 W 4th StLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"452236297","Alpha Construction","(323) 465-5508","","","","Central LA, Hollywood United","","https://www.yellowpages.com/los-angeles-ca/mip/alpha-construction-452236297?lid=452236297","Real Estate Developers","","1717 Vine StLos Angeles, CA 90028","","development","Los+Angeles,+CA"
"7584674","Folb Bradley","(323) 464-7050","","76","","Central LA, Central Hollywood","","https://www.yellowpages.com/los-angeles-ca/mip/folb-bradley-7584674?lid=7584674","Real Estate Developers, Real Estate Management","","6464 W Sunset Blvd Ste 700Los Angeles, CA 90028","","development","Los+Angeles,+CA"
"6942455","Urban Development Group","(323) 937-6970","","45","","Central LA, Mid-City West, Park La Brea","","https://www.yellowpages.com/los-angeles-ca/mip/urban-development-group-6942455?lid=6942455","Real Estate Developers, Home Builders","http://urbandevelopmentgroup.net","401 S Cochran AveLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"535118714","Eighteen Twenty Two South Redondo Partners LP","(323) 933-3368","","","","Mid City, South LA","","https://www.yellowpages.com/los-angeles-ca/mip/eighteen-twenty-two-south-redondo-partners-lp-535118714?lid=535118714","Real Estate Developers","","1823 Alsace AveLos Angeles, CA 90019","","development","Los+Angeles,+CA"
"540667622","Veu Urban Homes Inc","(323) 933-3368","","","","Mid City, South LA","","https://www.yellowpages.com/los-angeles-ca/mip/veu-urban-homes-inc-540667622?lid=540667622","Real Estate Developers","","1823 Alsace AveLos Angeles, CA 90019","","development","Los+Angeles,+CA"
"540663364","Vue Urban Homes Inc","(323) 933-3376","","","","South LA, Mid City","","https://www.yellowpages.com/los-angeles-ca/mip/vue-urban-homes-inc-540663364?lid=540663364","Real Estate Developers","","1822 S Redondo BlvdLos Angeles, CA 90019","","development","Los+Angeles,+CA"
"456888889","Holly Dell Pacific Tohnhomes","(323) 465-2020","","","","Central LA, Hollywood United, Hollywood Dell","","https://www.yellowpages.com/los-angeles-ca/mip/holly-dell-pacific-tohnhomes-456888889?lid=456888889","Real Estate Developers","","2020 Holly DrLos Angeles, CA 90068","","development","Los+Angeles,+CA"
"466528607","Kest Group","(323) 648-3292","","6","","Miracle Mile, Central LA, Mid-City West","","https://www.yellowpages.com/los-angeles-ca/mip/kest-group-466528607?lid=466528607","Real Estate Developers","","5757 Wilshire BlvdLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"480759776","Elkor Realty Corp","(323) 933-0985","","9","","Central LA, Mid-City West, Miracle Mile","","https://www.yellowpages.com/los-angeles-ca/mip/elkor-realty-corp-480759776?lid=480759776","Real Estate Developers, Real Estate Management","","5750 Wilshire BlvdLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"31177046","S L Franklin & Assoc","(213) 712-9906","","19","","South LA, View Park-Windsor Hills","","https://www.yellowpages.com/los-angeles-ca/mip/s-l-franklin-assoc-31177046?lid=31177046","Real Estate Developers","","3816 Stocker StLos Angeles, CA 90008","","development","Los+Angeles,+CA"
"509543972","4 Star Construction","(323) 971-6545","","","","South LA, Manchester Square, Congress Southwest","","https://www.yellowpages.com/los-angeles-ca/mip/4-star-construction-509543972?lid=509543972","Real Estate Developers","","7331 S Normandie AveLos Angeles, CA 90044","","development","Los+Angeles,+CA"
"15632449","Panorama Towne Center","(323) 634-1670","","","","Central LA, Mid-City West","","https://www.yellowpages.com/los-angeles-ca/mip/panorama-towne-center-15632449?lid=15632449","Real Estate Developers","","7461 Beverly Blvd Ste 400Los Angeles, CA 90036","","development","Los+Angeles,+CA"
"458799894","Idea Base Inc","(323) 462-2164","","","","Central LA, Central Hollywood","","https://www.yellowpages.com/los-angeles-ca/mip/idea-base-inc-458799894?lid=458799894","Real Estate Developers, Real Estate Agents","","7033 W Sunset Blvd Ste 300Los Angeles, CA 90028","","development","Los+Angeles,+CA"
"31126017","Beacon Housing","(818) 409-3065","","21","","Atwater Village, East LA, North Atwater","","https://www.yellowpages.com/los-angeles-ca/mip/beacon-housing-31126017?lid=31126017","Real Estate Developers","","5000 Edenhurst AveLos Angeles, CA 90039","","development","Los+Angeles,+CA"
"543088443","Dakota Development","(323) 655-8000","","","","Central LA, Mid-City West, Miracle Mile","","https://www.yellowpages.com/los-angeles-ca/mip/dakota-development-543088443?lid=543088443","Real Estate Developers","http://www.sbe.com","5900 Wilshire BlvdLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"480229168","Low Cost High Quality Towing Contractor","(323) 602-1207","","","","Central LA, Mid-City West, Park La Brea","","https://www.yellowpages.com/los-angeles-ca/mip/low-cost-high-quality-towing-contractor-480229168?lid=480229168","Real Estate Developers","","491 S Ogden DrLos Angeles, CA 90036","","development","Los+Angeles,+CA"
"6074689","Torres Development Group","(323) 258-9128","","","","East LA, Eagle Rock, Annandale, West Pasadena","","https://www.yellowpages.com/los-angeles-ca/mip/torres-development-group-6074689?lid=6074689","Real Estate Developers","","930 Colorado BlvdLos Angeles, CA 90041","","development","Los+Angeles,+CA"
"5066525","Performing Assets","(323) 954-0412","","","","PICO, Wilshire Vista, Central LA, Picfair Village","","https://www.yellowpages.com/los-angeles-ca/mip/performing-assets-5066525?lid=5066525","Real Estate Developers","","5768 W Pico BlvdLos Angeles, CA 90019","","development","Los+Angeles,+CA"
"474049350","Bethel Los Angeles Community Development Center","(323) 751-9104","","","","South LA, Manchester Square, Congress Southwest","","https://www.yellowpages.com/los-angeles-ca/mip/bethel-los-angeles-community-development-center-474049350?lid=474049350","Real Estate Developers","","7900 S Western AveLos Angeles, CA 90047","","development","Los+Angeles,+CA"
"22207767","Frost Chaddock Developers","(323) 951-9400","james@frostchaddock.com","26","","Central LA, Mid-City West","","https://www.yellowpages.com/los-angeles-ca/mip/frost-chaddock-developers-22207767?lid=22207767","Real Estate Developers, Real Estate Management, General Contractors, Building Contractors-Commercial & Industrial, Real Estate Agents","http://frostchaddock.reslisting.com","801 N Fairfax AveLos Angeles, CA 90046","","development","Los+Angeles,+CA"
"458870151","Frediman Development Corporation","(323) 651-0009","","46","","Central LA, Mid-City West","","https://www.yellowpages.com/los-angeles-ca/mip/frediman-development-corporation-458870151?lid=458870151","Real Estate Developers","","6404 Wilshire BlvdLos Angeles, CA 90048","","development","Los+Angeles,+CA"
