"id","business_name","phone","email","years_in_business","services","neighborhoods","general_info","business_page","category","website","address","rating","keyword","place"
"1001967085032","Planet Dish - HughesNet","(855) 320-8385","","","","","Go fast with a 25mbps download speed with America’s #1 choice for satellite internet, HughesNet! Lock in your savings with a 2 year price guarantee and save even more with built in Wi-Fi router capabilities! Surf, email and stream with no worries thanks to our no hard data limits! Call today and see our special offers!","https://www.yellowpages.com/nationwide/mip/planet-dish-hughesnet-547541281?lid=1001967085032","Wireless Internet Providers, Internet Products & Services, Internet Service Providers (ISP)","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13764161%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001967085035","Planet Dish - HughesNet","(855) 285-3891","","","","","Go fast with a 25mbps download speed with America’s #1 choice for satellite internet, HughesNet! Lock in your savings with a 2 year price guarantee and save even more with built in Wi-Fi router capabilities! Surf, email and stream with no worries thanks to our no hard data limits! Call today and see our special offers!","https://www.yellowpages.com/nationwide/mip/planet-dish-hughesnet-547535962?lid=1001967085035","Satellite Equipment & Systems, Internet Service Providers (ISP)","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13764160%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001967085040","Planet Dish - Dish Network","(855) 287-0199","","","","","DISH TV packages offer you the most entertainment, value and innovation. Choose the America’s 120 Plus for the best channels at the best price. For more sports action, go with America’s Top 200 or Top 250. Movie buffs will fall in love with America’s Everything Package. 
- Flexible, customizable packages for every budget. 
- Great channels for sports and movie fanatics. 
-  Get FREE next-day installation! (Up to 6 rooms)","https://www.yellowpages.com/nationwide/mip/planet-dish-dish-network-547541279?lid=1001967085040","Satellite Equipment & Systems, Internet Service Providers (ISP)","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13764157%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001942039025","Exede Internet","(855) 314-1848","","","","","Get incredibly fast satellite broadband internet service. Viasat Internet is the fusion of the most advanced satellite in the world, cutting-edge equipment and state-of-the-art technology. We've also constructed an entirely new network infrastructure on the ground that further enhances your internet speeds. When you sign up as a Viasat Internet customer, you also get a brand-new modem that contains new technology to make your web browsing faster. All of this is designed to give you the super-fast speeds you need to do more on the internet and to do it quicker than ever before! 8 out of 10 households can get Viasat internet today. You can also save money on your internet service by bundling with DirecTV for your news and entertainment plus get unlimited long distance phone plans. All Viasat internet plans have a price that's guaranteed for two years. If you're stuck with slow - or no- internet service, call now to get Viasat!","https://www.yellowpages.com/nationwide/mip/exede-internet-545324319?lid=1001942039025","Internet Service Providers (ISP), Satellite Equipment & Systems","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13758153%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001942039027","Exede Internet","(866) 401-1387","","","","","Get incredibly fast satellite broadband internet service. Viasat Internet is the fusion of the most advanced satellite in the world, cutting-edge equipment and state-of-the-art technology. We've also constructed an entirely new network infrastructure on the ground that further enhances your internet speeds. When you sign up as a Viasat Internet customer, you also get a brand-new modem that contains new technology to make your web browsing faster. All of this is designed to give you the super-fast speeds you need to do more on the internet and to do it quicker than ever before! 8 out of 10 households can get Viasat internet today. You can also save money on your internet service by bundling with DirecTV for your news and entertainment plus get unlimited long distance phone plans. All Viasat internet plans have a price that's guaranteed for two years. If you're stuck with slow - or no- internet service, call now to get Viasat!","https://www.yellowpages.com/nationwide/mip/exede-internet-546680605?lid=1001942039027","Wireless Internet Providers, Internet Products & Services, Internet Service Providers (ISP)","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13758152%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001974336808","Frontier Communications","(866) 530-6535","","","","","Frontier Communications delivers quality TV, internet and phone services at an affordable price. Get the services you need at the price you want. Combine internet, TV and phone services and save up to 25% off your monthly bill.","https://www.yellowpages.com/nationwide/mip/frontier-communications-545328814?lid=1001974336808","Wireless Internet Providers, Internet Products & Services, Satellite Equipment & Systems, Internet Service Providers (ISP), Cable & Satellite Television, Satellite & Cable TV Equipment & Systems","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13760086%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001962239384","SmartHome Solutions-ATT","(855) 873-9515","","","","","Get the service you like at a price you'll love! Internet plans start at just $30/month*. With AT&T Internet, you'll find reliable service, and a variety of options in internet, wireless, digital home phone and TV services. Call now to learn about bundle deals, and get more for your money. Enjoy our fastest in-home wifi with 10 Mbps speeds or higher! Get more reach throughout your house now!","https://www.yellowpages.com/nationwide/mip/smarthome-solutions-att-547470522?lid=1001962239384","Wireless Internet Providers, Satellite Equipment & Systems, Internet Service Providers (ISP), Internet Products & Services","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13764098%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001899448094","HughesNet - Satellite Internet","(877) 328-7870","","","","","HughesNet is America's #1 satellite internet service!  Get high speed internet service anywhere you are with faster speeds on every plan.  Call now for faster speeds, more data, and built-in WiFi, now with up to 50x faster than dial-up service! 
 
Call today to get exclusive offers and big savings on your new service with HughesNet!","https://www.yellowpages.com/nationwide/mip/hughesnet-satellite-internet-545338662?lid=1001899448094","Wireless Internet Providers, Internet Service Providers (ISP)","http://local.yp.com/Listings/Details.aspx?NUM=a%3a13750295%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001516610667","Windstream Authorized Agent","(877) 651-5004","","","","","Bundle 
Never worry about your bills going up with the Windstream lifetime price guarantee locking in a low rate that won't go up with no contracts & get high-speed internet for all your devices, unlimited long distance calling, caller ID, call waiting and more. Call now to order @ $84.99/M only! 
 
Internet 
Keep all your devices connected to the internet with Windstream high-speed internet, streaming movies, online shopping, gaming & stay connected on all the devices. Call us now to order!  
 
Phone 
Now talk as much as you want with Windstream phone package along with price guaranteed for life, unlimited nationwide calling, popular calling features such as caller ID, call waiting, call forward & much more @ $44.99/M only! Call us now to order.","https://www.yellowpages.com/nationwide/mip/windstream-authorized-agent-495498446?lid=1001516610667","Wireless Internet Providers, Communications Services, Data Communication Services, Telephone & Television Cable Contractors, Telephone Companies, Telephone Communications Services, Cable & Satellite Television, Satellite & Cable TV Equipment & Systems","http://local.yp.com/Listings/Details.aspx?NUM=a%3a12470583%3a13%3a4859924%3a14%3a0%3a7","Serving the Ohio City Area","","web","Ohio+City,+OH"
"1001696554102","RCN - Authorized Retailer","(888) 289-0801","","","","","RCN TV gives the user unique experience of enjoying popular cable channels for every member of your family whether it’s sports, news, movies or your favorite TV shows. RCN has above 260 favorite channels to choose from with more than 100HD channels, 30+ premium movie channels and lets you record shows remotely & sync to your mobile devices. RCN delivers you the best internet experience with fast & reliable connection. It provides unlimited data usage and allowing you to be able to use 3-4 devices with un-interrupted speed. RCN calling plans offer zero per-minute charges & calling restrictions. Your RCN phone service includes 17 Free calling features such as Call Waiting, Caller ID, 3-Way Calling, Voicemail and more. With RCN phone you will get a cear call on reliable digital network. Get a RCN bundle and save even more. Call now to speak to a live agent and find the right package for you.","https://www.yellowpages.com/nationwide/mip/rcn-authorized-retailer-534142407?lid=1001696554102","Telecommunications Services, Telephone Companies, Wireless Internet Providers, Internet Service Providers (ISP), Cable & Satellite Television","https://www.buyrcn.com/RCNBUN/default.aspx?tfn=1-844-240-0353","Serving the Ohio City Area","","web","Ohio+City,+OH"
"480712714","Elizabeth Carlyle Marketing & Design","(567) 279-1211","","5","","","","https://www.yellowpages.com/celina-oh/mip/elizabeth-carlyle-marketing-design-480712714?lid=480712714","Graphic Designers, Marketing Consultants, Web Site Design & Services","","1978 Havemann Rd # 103Celina, OH 45822","","web","Ohio+City,+OH"
"533253463","Brandewie Weber Insurance Nationwide","(419) 586-3179","","","","","","https://www.yellowpages.com/celina-oh/mip/brandewie-weber-insurance-nationwide-533253463?lid=533253463","","","315 W Logan StCelina, OH 45822","","web","Ohio+City,+OH"
