"id","business_name","phone","email","years_in_business","services","neighborhoods","general_info","business_page","category","website","address","rating","keyword","place"
"471029479","Designory Inc","(562) 624-0200","","48","","Downtown Long Beach, Promenade","The Designory is a branch subsidiary of Omnicom Group. Omnicom Group is a strategic holding company that manages a portfolio of world market leaders. Its companies operate in the disciplines of advertising, marketing services, specialty communications, interactive and digital media and media buying services. The firm has worldwide brands that include BBDO Worldwide, DDB Worldwide and TBWA Worldwide. Its leading United States-based national advertising agencies include Arnell Group, Goodby, Silverstein & Partners, GSD&M, Martin, Williams, Merkley Newman Harty Partners and Zimmerman Partners. Omnicom s diversified agency services consist of a worldwide enterprise of more than 100 companies that provide services in direct marketing consultancy, public relations, promotional marketing and specialty communications. The company s leading media agencies are part of OMG and the group consists of two full service media companies, OMD Worldwide and PHD Network, as well as several media specialist companies. The Designory is located in Long Beach, Calif., where it employs nearly 160 people.","https://www.yellowpages.com/long-beach-ca/mip/designory-inc-471029479?lid=471029479","Advertising Agencies, Graphic Designers, Digital Printing & Imaging","","211 E Ocean BlvdLong Beach, CA 90802","","digital+agency","Los+Angeles,+CA"
"535077732","Digital Owl Group","(657) 253-7070","info@digitalowlgroup.com","1","","","Digital Owl Group has worked hard to earn the reputation for best internet marketing service in Fullerton. We offer unparallel SEO marketing strategies, social media management, reputation management, and web design services. Our search engine optimization packages are tailored to fit each business' individual needs. We only use cutting edge, proven search engine marketing, and social media marketing techniques that are trusted by some of the top brands online.","https://www.yellowpages.com/fullerton-ca/mip/digital-owl-group-535077732?lid=535077732","Internet Marketing & Advertising, Advertising Specialties, Marketing Programs & Services, Internet Directories, Advertising Agencies","http://digitalowlgroup.com","2271 W Malvern Ave. Unit 272Fullerton, CA 92833","1","digital+agency","Los+Angeles,+CA"
"485461822","Navazon Digital","(818) 534-2200","","15","","Chatsworth, North Valley","Navazon Digital was started by software engineers and marketers when the internet was just getting started.  We have been writing software, creating online stores and helping our clients succeed online since the 90’s. We have deep roots in Direct to Consumer marketing from print media to infomercials and digital media.   We are much more hands on and more accessible than your average online company that may be out of state, or even out of the country.  We are based in Chatsworth, in the suburbs of Los Angeles. We visit your office and take the time to learn what makes your business unique and devise a strategy that will help surpass your competitors and get you a larger market share.  We understand business people-because we are business people.  Our entrepreneurial spirit, technical savvy and marketing experience help companies expand their business and outrank their competitors.  We've helped our clients reach Inc. 5000 in less than 2 years and we have turned small garage businesses into multi-million dollar businesses with multiple offices.  Whether you are an entrepreneur looking for a website for your start-up or an established business looking for a fresh look and a larger market share, we work hand-in-hand with you to create the website of your dreams.  Any good business owner knows- when you want the best, you hire the best.  Our number one goal is to make you happy and to grow your business because your success is our success.  We've had 100% retention rate with our clients.  Give us a call or stop by and let us show you the possibilities.","https://www.yellowpages.com/chatsworth-ca/mip/navazon-digital-485461822?lid=485461822","Internet Marketing & Advertising, Advertising Agencies, Business Coaches & Consultants, Web Site Design & Services, Computer Software Publishers & Developers","http://www.navazondigital.com","9310 Topanga Canyon Blvd Ste 100bChatsworth, CA 91311","","digital+agency","Los+Angeles,+CA"
"506671386","Cie Digital Labs Inc","(562) 285-0505","","5","","Downtown Long Beach, Promenade","","https://www.yellowpages.com/long-beach-ca/mip/cie-digital-labs-inc-506671386?lid=506671386","Advertising Agencies","http://www.530medialab.com","111 W Ocean Blvd Ste 1325Long Beach, CA 90802","","digital+agency","Los+Angeles,+CA"
"546968581","Digital Media World","(818) 678-6627","","","","Reseda, South Valley","","https://www.yellowpages.com/reseda-ca/mip/digital-media-world-546968581?lid=546968581","Advertising Agencies","","7420 Corbin AveReseda, CA 91335","","digital+agency","Los+Angeles,+CA"
"536606903","Prevalent Digital Media","(714) 743-3112","","","","East Anaheim","","https://www.yellowpages.com/anaheim-ca/mip/prevalent-digital-media-536606903?lid=536606903","Advertising Agencies","","542 S Barnett StAnaheim, CA 92805","","digital+agency","Los+Angeles,+CA"
"532180461","Congruent Digital","(714) 559-3622","","3","","Huntington Beach, Huntington Harbour","","https://www.yellowpages.com/huntington-beach-ca/mip/congruent-digital-532180461?lid=532180461","Internet Marketing & Advertising, Advertising Agencies, Marketing Consultants, Advertising Specialties","https://congruentdigital.com","16821 Algonquin St Ste 107Huntington Beach, CA 92649","","digital+agency","Los+Angeles,+CA"
"475513249","Digital Printing Solutions","(714) 916-3422","","6","","Huntington Beach","","https://www.yellowpages.com/huntington-beach-ca/mip/digital-printing-solutions-475513249?lid=475513249","Direct Mail Advertising, Advertising Agencies, Advertising Specialties","","8032 Mermaid CirHuntington Beach, CA 92646","","digital+agency","Los+Angeles,+CA"
"535212288","Legacy Digital Productions","(949) 757-0993","info@legacydigital.net","16","","","","https://www.yellowpages.com/orange-ca/mip/legacy-digital-productions-535212288?lid=535212288","Video Production Services, Recording Service-Sound & Video, CD, DVD & Cassette Duplicating Services, Advertising Agencies","","202 W Lincoln Ave Ste AOrange, CA 92865","","digital+agency","Los+Angeles,+CA"
"503120458","Datasat Digital Entertainment","(805) 306-5956","","25","","","","https://www.yellowpages.com/simi-valley-ca/mip/datasat-digital-entertainment-503120458?lid=503120458","Family & Business Entertainers, Entertainment Agencies & Bureaus","http://www.datasatdigital.com","4596 Ish DrSimi Valley, CA 93063","","digital+agency","Los+Angeles,+CA"
"470553946","Digital Eye Media","(949) 333-8953","sales@digitaleyemedia.com","","","John Wayne Airport","","https://www.yellowpages.com/costa-mesa-ca/mip/digital-eye-media-470553946?lid=470553946","Internet Marketing & Advertising, Advertising Agencies","http://www.digitaleyemedia.com","3132 Airway AveCosta Mesa, CA 92626","","digital+agency","Los+Angeles,+CA"
"483305879","Digital Media Wire Inc","(310) 855-0033","","8","","","","https://www.yellowpages.com/nationwide/mip/digital-media-wire-inc-483305879?lid=483305879","Publishing Consultants, Advertising Agencies","http://www.jmsdigi.com","Serving the Los Angeles Area","","digital+agency","Los+Angeles,+CA"
"480807875","Digital Revolution - CLOSED","(562) 595-9454","info@the-digitalrevolution.com","","","Bixby Knolls","","https://www.yellowpages.com/long-beach-ca/mip/digital-revolution-480807875?lid=480807875","Computer Graphics, Advertising Agencies","","4242 Atlantic AveLong Beach, CA 90807","","digital+agency","Los+Angeles,+CA"
"10660822","Sunset Digital Video Inc - CLOSED","","","","","Holly Glen - Del Aire, Hawthorne","","https://www.yellowpages.com/hawthorne-ca/mip/sunset-digital-video-inc-10660822?lid=10660822","Advertising Agencies","","13405 Inglewood AveHawthorne, CA 90250","","digital+agency","Los+Angeles,+CA"
